id,location,time,OSGridRef,latitude ,longitude,Nation
4239,Ashley,26-6-1209,SJ7704484238,53.3545256,-2.3463463,England
4240,Clarendon,27-6-1209,SU1820130173,51.0706,-1.7416,England
4241,Downton,28-6-1209,SU1813321543,50.993,-1.743,England
4242,Cranborne,29-6-1209,SU0557913285,50.919,-1.922,England
4244,Beer-Regis,1-7-1209,SY8464094923,50.7537,-2.2191,England
4245,Wareham,1-7-1209,SY9233387378,50.686,-2.1099,England
4246,Corfe,1-7-1209,SY9604482091,50.6385,-2.0573,England
4247,Corfe,2-7-1209,SY9604482091,50.6385,-2.0573,England
4248,Milton,2-7-1209,ST7924628715,51.0574,-2.2975,England
4249,"Gillingham, (Dorsetshire)",3-7-1209,ST8082926496,51.0375,-2.2748,England
4250,"Gillingham, (Dorsetshire)",4-7-1209,ST8082926496,51.0375,-2.2748,England
4252,Wells,6-7-1209,ST5490045732,51.209,-2.647,England
4253,Bristol,7-7-1209,ST5833772855,51.453134,-2.6009817,England
4254,Bristol,8-7-1209,ST5833772855,51.453134,-2.6009817,England
4256,Horton,10-7-1209,ST7659885068,51.564,-2.339,England
4257,Gloucester,10-7-1209,SO8320018600,51.865722,-2.2453868,England
4258,Gloucester,11-7-1209,SO8320018600,51.865722,-2.2453868,England
4260,Gloucester,13-7-1209,SO8320018600,51.865722,-2.2453868,England
4261,Hanley-Castle,14-7-1209,SO8403842179,52.077735,-2.234326,England
4262,Hanley-Castle,15-7-1209,SO8403842179,52.077735,-2.234326,England
4263,Tewkesbury,15-7-1209,SO8906432451,51.990404,-2.1606669,England
4264,Tewkesbury,16-7-1209,SO8906432451,51.990404,-2.1606669,England
4265,Tewkesbury,17-7-1209,SO8906432451,51.990404,-2.1606669,England
4266,Evesham,17-7-1209,SP0372843741,52.092,-1.947,England
4267,Kenilworth,18-7-1209,SP2794172163,52.346833,-1.5912539,England
4268,Kenilworth,19-7-1209,SP2794172163,52.346833,-1.5912539,England
4269,Nottingham,20-7-1209,SK5700040000,52.954357,-1.1530111,England
4270,Nottingham,21-7-1209,SK5700040000,52.954357,-1.1530111,England
4271,Nottingham,22-7-1209,SK5700040000,52.954357,-1.1530111,England
4272,Nottingham,23-7-1209,SK5700040000,52.954357,-1.1530111,England
4273,Doncaster,24-7-1209,SE5741703562,53.525594,-1.1353707,England
4275,York,26-7-1209,SE6030051700,53.957883,-1.0825156,England
4276,York,27-7-1209,SE6030051700,53.957883,-1.0825156,England
4277,Craike,28-7-1209,SE5591170675,54.1289,-1.1459,England
4278,Darlington,29-7-1209,NZ2905414727,54.527,-1.5526,England
4279,Durham,29-7-1209,NZ2736642283,54.774722,-1.576111,England
4280,Newcastle-upon-Tyne,30-7-1209,NZ2198568180,55.0077,-1.6578,England
4281,Bedlington,31-7-1209,NZ2668582150,55.133,-1.583,England
4282,Newcastle-upon-Tyne,1-8-1209,NZ2198568180,55.0077,-1.6578,England
4284,Tweedmouth,3-8-1209,NT9947151961,55.761,-2.01,England
4285,Norham,4-8-1209,NT9017247186,55.718,-2.158,England
4288,Fenwick,7-8-1209,NU0650140104,55.654425,-1.898255,England
4291,Bedlington,10-8-1209,NZ2668582150,55.133,-1.583,England
4292,Durham,10-8-1209,NZ2736642283,54.774722,-1.576111,England
4294,Craike,12-8-1209,SE5591170675,54.1289,-1.1459,England
4297,York,15-8-1209,SE6030051700,53.957883,-1.0825156,England
4298,York,16-8-1209,SE6030051700,53.957883,-1.0825156,England
4299,York,17-8-1209,SE6030051700,53.957883,-1.0825156,England
4300,Pontefract,17-8-1209,SE4566021995,53.692413,-1.3100074,England
4302,Lound,19-8-1209,SK6929586408,53.37,-0.96,England
4303,Lound,20-8-1209,SK6929586408,53.37,-0.96,England
4304,Lexington,20-8-1209,SK7224967091,53.196,-0.92,England
4305,Thorney,21-8-1209,SP6748875500,52.3734,-1.0101,Republic of Ireland
4306,Southwell,22-8-1209,SK7010253929,53.078,-0.955,England
4307,Nottingham,22-8-1209,SK5700040000,52.954357,-1.1530111,England
4309,Nottingham,24-8-1209,SK5700040000,52.954357,-1.1530111,England
4310,Nottingham,25-8-1209,SK5700040000,52.954357,-1.1530111,England
4311,Grantham,25-8-1209,SK9137935927,52.913008,-0.64255821,England
4313,Grantham,27-8-1209,SK9137935927,52.913008,-0.64255821,England
4314,Blatherwycke,27-8-1209,SP9749795497,52.5486,-0.5636,England
4319,Rockingham,1-9-1209,SP8649791185,52.5117,-0.7269,England
4320,Geddington,2-9-1209,SP8935383036,52.438,-0.687,England
4322,Pattishall,4-9-1209,SP6715054250,52.182421,-1.019295,England
4323,Everdon,4-9-1209,SP5740464983,52.28,-1.16,England
4326,Bampton,7-9-1209,SP3159203241,51.727,-1.544,England
4330,Ludgershall,11-9-1209,SU2647550827,51.256,-1.622,England
4332,Marlborough,13-9-1209,SU1887169033,51.42,-1.73,England
4334,Clarendon,15-9-1209,SU1820130173,51.0706,-1.7416,England
4336,Cranborne,17-9-1209,SU0557913285,50.919,-1.922,England
4337,Beer-Regis,18-9-1209,SY8464094923,50.7537,-2.2191,England
4339,Dorchester,20-9-1209,SY6900090600,50.714197,-2.4404469,England
4341,Blackmore,22-9-1209,ST7029110766,50.8956,-2.4238,England
4342,"Gillingham, (Dorsetshire)",23-9-1209,ST8082926496,51.0375,-2.2748,England
4345,Bristol,26-9-1209,ST5833772855,51.453134,-2.6009817,England
4349,Marlborough,30-9-1209,SU1887169033,51.42,-1.73,England
4350,Freemantle,1-10-1209,SU4041612627,50.9117,-1.4265,England
4351,Odiham,2-10-1209,SU7410151081,51.25409,-0.93957,England
4352,Windsor,2-10-1209,SU9683776912,51.482886,-0.60683638,England
4356,Rochester,6-10-1209,TQ7414268559,51.389355,0.50145239,England
4357,Rochester,7-10-1209,TQ7414268559,51.389355,0.50145239,England
4358,Chilham,8-10-1209,TR0676353590,51.244,0.961,England
4359,Sutton (Kent),9-10-1209,NU1093733833,55.598,-1.828,England
4360,Tower of London,9-10-1209,TQ3360080600,51.508544,-0.076289153,England
4362,Havering,11-10-1209,TQ5081492919,51.6149,0.17685,England
4365,Brill,14-10-1209,SP6543913911,51.82,-1.052,England
4366,Brill,15-10-1209,SP6543913911,51.82,-1.052,England
4367,Woodstock,16-10-1209,SP4400016000,51.840878,-1.362755,England
4369,Woodstock,18-10-1209,SP4400016000,51.840878,-1.362755,England
4370,Woodstock,19-10-1209,SP4400016000,51.840878,-1.362755,England
4371,Silverstone,20-10-1209,SP6696743966,52.09,-1.024,England
4372,Northampton,20-10-1209,SP7549060562,52.238083,-0.89592755,England
4377,Geddington,25-10-1209,SP8935383036,52.438,-0.687,England
4379,Northampton,27-10-1209,SP7549060562,52.238083,-0.89592755,England
4380,King's-Cliffe,28-10-1209,TL0048197493,52.566,-0.519,England
4381,King's-Cliffe,29-10-1209,TL0048197493,52.566,-0.519,England
4382,Higham,29-10-1209,SP9661668452,52.3057,-0.5844,England
4383,Higham,30-10-1209,SP9661668452,52.3057,-0.5844,England
4386,Nottingham,2-11-1209,SK5700040000,52.954357,-1.1530111,England
4387,Nottingham,3-11-1209,SK5700040000,52.954357,-1.1530111,England
4389,Nottingham,5-11-1209,SK5700040000,52.954357,-1.1530111,England
4390,Lexington,6-11-1209,SK7224967091,53.196,-0.92,England
4391,Lexington,7-11-1209,SK7224967091,53.196,-0.92,England
4392,Lexington,8-11-1209,SK7224967091,53.196,-0.92,England
4393,Nottingham,8-11-1209,SK5700040000,52.954357,-1.1530111,England
4395,Nottingham,10-11-1209,SK5700040000,52.954357,-1.1530111,England
4397,Mountsorel,12-11-1209,SK5751513566,52.7167,-1.15,England
4398,Salvata (Sauvey Castle),13-11-1209,SK7868005250,52.639301,-0.83871796,England
4399,Rockingham,13-11-1209,SP8649791185,52.5117,-0.7269,England
4400,Rockingham,14-11-1209,SP8649791185,52.5117,-0.7269,England
4401,Rockingham,15-11-1209,SP8649791185,52.5117,-0.7269,England
4402,King's-Cliffe,16-11-1209,TL0048197493,52.566,-0.519,England
4404,Northampton,18-11-1209,SP7549060562,52.238083,-0.89592755,England
4405,King's-Cliffe,19-11-1209,TL0048197493,52.566,-0.519,England
4406,King's-Cliffe,20-11-1209,TL0048197493,52.566,-0.519,England
4409,Northampton,23-11-1209,SP7549060562,52.238083,-0.89592755,England
4410,Silverstone,23-11-1209,SP6696743966,52.09,-1.024,England
4412,Woodstock,25-11-1209,SP4400016000,51.840878,-1.362755,England
4413,Tewkesbury,26-11-1209,SO8906432451,51.990404,-2.1606669,England
4415,Tewkesbury,28-11-1209,SO8906432451,51.990404,-2.1606669,England
4418,Gloucester,1-12-1209,SO8320018600,51.865722,-2.2453868,England
4420,Gloucester,3-12-1209,SO8320018600,51.865722,-2.2453868,England
4421,St. Briavells,4-12-1209,SO5604104400,51.736571,-2.637979,England
4423,Gloucester,6-12-1209,SO8320018600,51.865722,-2.2453868,England
4424,Gloucester,7-12-1209,SO8320018600,51.865722,-2.2453868,England
4426,Easton (Gloucester),9-12-1209,ST6050073500,51.45909,-2.56993,England
4427,Bristol,10-12-1209,ST5833772855,51.453134,-2.6009817,England
4428,Bristol,11-12-1209,ST5833772855,51.453134,-2.6009817,England
4429,Bristol,12-12-1209,ST5833772855,51.453134,-2.6009817,England
4430,Hinton,13-12-1209,ST4181012386,50.908,-2.829,England
4431,"Gillingham, (Dorsetshire)",14-12-1209,ST8082926496,51.0375,-2.2748,England
4432,"Gillingham, (Dorsetshire)",15-12-1209,ST8082926496,51.0375,-2.2748,England
4433,Cranborne,16-12-1209,SU0557913285,50.919,-1.922,England
4435,Clarendon,18-12-1209,SU1820130173,51.0706,-1.7416,England
4437,Winchester,20-12-1209,SU4779329466,51.062549,-1.3193687,England
4438,Freemantle,21-12-1209,SU4041612627,50.9117,-1.4265,England
4439,Odiham,22-12-1209,SU7410151081,51.25409,-0.93957,England
4441,Windsor,24-12-1209,SU9683776912,51.482886,-0.60683638,England
4442,Windsor,25-12-1209,SU9683776912,51.482886,-0.60683638,England
4443,London,26-12-1209,TQ3248081340,51.515457,-0.092140265,England
4444,London,27-12-1209,TQ3248081340,51.515457,-0.092140265,England
4446,London,29-12-1209,TQ3248081340,51.515457,-0.092140265,England
4450,Guildford,2-1-1210,SU9976049312,51.23428,-0.57249337,England
4451,Guildford,3-1-1210,SU9976049312,51.23428,-0.57249337,England
4453,Ashley,5-1-1210,SJ7704484238,53.3545256,-2.3463463,England
4454,Clarendon,6-1-1210,SU1820130173,51.0706,-1.7416,England
4456,Clarendon,8-1-1210,SU1820130173,51.0706,-1.7416,England
4457,Christchurch,8-1-1210,SZ1562392288,50.73,-1.78,England
4458,Christchurch,9-1-1210,SZ1562392288,50.73,-1.78,England
4460,Canford,11-1-1210,SZ0348098604,50.787,-1.952,England
4462,Beer-Regis,13-1-1210,SY8464094923,50.7537,-2.2191,England
4463,Dorchester,14-1-1210,SY6900090600,50.714197,-2.4404469,England
4464,Dorchester,15-1-1210,SY6900090600,50.714197,-2.4404469,England
4465,Dorchester,16-1-1210,SY6900090600,50.714197,-2.4404469,England
4467,Sturminster Newton,18-1-1210,ST7865314116,50.9261,-2.3051,England
4469,Sturminster Newton,20-1-1210,ST7865314116,50.9261,-2.3051,England
4471,Cranborne,22-1-1210,SU0557913285,50.919,-1.922,England
4472,Romsey,22-1-1210,SU3542921187,50.989,-1.4966,England
4473,Romsey,23-1-1210,SU3542921187,50.989,-1.4966,England
4478,Marlborough,28-1-1210,SU1887169033,51.42,-1.73,England
4479,Newbury,29-1-1210,SU4719267103,51.401,-1.323,England
4480,Newbury,30-1-1210,SU4719267103,51.401,-1.323,England
4482,Windsor,1-2-1210,SU9683776912,51.482886,-0.60683638,England
4483,Tower of London,2-2-1210,TQ3360080600,51.508544,-0.076289153,England
4484,Tower of London,3-2-1210,TQ3360080600,51.508544,-0.076289153,England
4486,Tower of London,5-2-1210,TQ3360080600,51.508544,-0.076289153,England
4487,Tower of London,6-2-1210,TQ3360080600,51.508544,-0.076289153,England
4488,Reading,7-2-1210,SU7130073300,51.454201,-0.9752476,England
4492,Ashley,11-2-1210,SJ7704484238,53.3545256,-2.3463463,England
4493,Romsey,12-2-1210,SU3542921187,50.989,-1.4966,England
4497,Odiham,16-2-1210,SU7410151081,51.25409,-0.93957,England
4500,Tower of London,19-2-1210,TQ3360080600,51.508544,-0.076289153,England
4502,St. Bride's,21-2-1210,TQ3153481141,51.513889,-0.105833,England
4503,Windsor,22-2-1210,SU9683776912,51.482886,-0.60683638,England
4504,Tidmarsh,22-2-1210,SU6351774621,51.467,-1.087,England
4505,Tidmarsh,23-2-1210,SU6351774621,51.467,-1.087,England
4506,Marlborough,23-2-1210,SU1887169033,51.42,-1.73,England
4507,Marlborough,24-2-1210,SU1887169033,51.42,-1.73,England
4509,Gloucester,26-2-1210,SO8320018600,51.865722,-2.2453868,England
4510,Gloucester,27-2-1210,SO8320018600,51.865722,-2.2453868,England
4515,Ludgershall,4-3-1210,SU2647550827,51.256,-1.622,England
4516,Winchester,4-3-1210,SU4779329466,51.062549,-1.3193687,England
4517,Winchester,5-3-1210,SU4779329466,51.062549,-1.3193687,England
4519,Winchester,7-3-1210,SU4779329466,51.062549,-1.3193687,England
4520,Guildford,8-3-1210,SU9976049312,51.23428,-0.57249337,England
4521,Kingston,8-3-1210,TQ1836469291,51.4103,-0.2995,England
4522,Fulham,8-3-1210,TQ2543377527,51.4828,-0.195,England
4523,St. Bride's,9-3-1210,TQ3153481141,51.513889,-0.105833,England
4527,St. Bride's,13-3-1210,TQ3153481141,51.513889,-0.105833,England
4528,St. Bride's,14-3-1210,TQ3153481141,51.513889,-0.105833,England
4529,London,15-3-1210,TQ3248081340,51.515457,-0.092140265,England
4530,St. Albans,15-3-1210,TL1480007300,51.752638,-0.33830962,England
4533,Northampton,18-3-1210,SP7549060562,52.238083,-0.89592755,England
4534,Rockingham,18-3-1210,SP8649791185,52.5117,-0.7269,England
4536,Salvata (Sauvey Castle),20-3-1210,SK7868005250,52.639301,-0.83871796,England
4537,Nottingham,21-3-1210,SK5700040000,52.954357,-1.1530111,England
4538,Nottingham,22-3-1210,SK5700040000,52.954357,-1.1530111,England
4540,Perlethorpe,24-3-1210,SK6497871103,53.233,-1.028,England
4541,Perlethorpe,25-3-1210,SK6497871103,53.233,-1.028,England
4542,Pontefract,26-3-1210,SE4566021995,53.692413,-1.3100074,England
4543,York,27-3-1210,SE6030051700,53.957883,-1.0825156,England
4544,York,28-3-1210,SE6030051700,53.957883,-1.0825156,England
4546,York,30-3-1210,SE6030051700,53.957883,-1.0825156,England
4547,Pickering,31-3-1210,SE7986183825,54.2439,-0.776,England
4549,Scarborough,2-4-1210,TA0400088000,54.277075,-0.40427196,England
4550,Scarborough,3-4-1210,TA0400088000,54.277075,-0.40427196,England
4551,Skelton,4-4-1210,SE5700056100,53.9978,-1.13198,England
4553,Stockton,6-4-1210,NZ4406119632,54.57,-1.32,England
4555,Durham,8-4-1210,NZ2736642283,54.774722,-1.576111,England
4556,Auckland,9-4-1210,NZ2094929104,54.6566,-1.6768,England
4557,Darlington,10-4-1210,NZ2905414727,54.527,-1.5526,England
4561,Welbury,14-4-1210,NZ3991502389,54.41539,-1.38645,England
4562,Knaresborough,15-4-1210,SE3502957062,54.0084,-1.467,England
4563,Knaresborough,16-4-1210,SE3502957062,54.0084,-1.467,England
4564,Knaresborough,17-4-1210,SE3502957062,54.0084,-1.467,England
4567,Wakefield (Yorkshire),20-4-1210,SE3378520514,53.68,-1.49,England
4571,Nottingham,24-4-1210,SK5700040000,52.954357,-1.1530111,England
4572,Northampton,25-4-1210,SP7549060562,52.238083,-0.89592755,England
4575,Northampton,28-4-1210,SP7549060562,52.238083,-0.89592755,England
4577,London,30-4-1210,TQ3248081340,51.515457,-0.092140265,England
4578,St. Bride's,1-5-1210,TQ3153481141,51.513889,-0.105833,England
4579,Tower of London,2-5-1210,TQ3360080600,51.508544,-0.076289153,England
4580,Gravesend,3-5-1210,TQ6470574050,51.4415,0.3685,England
4581,Dover,4-5-1210,TR3161341898,51.1295,1.3089,England
4583,Rochester,6-5-1210,TQ7414268559,51.389355,0.50145239,England
4584,Sutton (Kent),6-5-1210,NU1093733833,55.598,-1.828,England
4586,Westminster,8-5-1210,TQ3016079670,51.500988,-0.12617168,England
4588,Odiham,10-5-1210,SU7410151081,51.25409,-0.93957,England
4589,Winchester,11-5-1210,SU4779329466,51.062549,-1.3193687,England
4591,Marlborough,13-5-1210,SU1887169033,51.42,-1.73,England
4592,Bristol,14-5-1210,ST5833772855,51.453134,-2.6009817,England
4595,Bristol,17-5-1210,ST5833772855,51.453134,-2.6009817,England
4599,Neath,21-5-1210,SS7490197242,51.66,-3.81,Wales
4603,Cardiff,25-5-1210,ST1837176329,51.480005,-3.1768555,Wales
4606,Margam,28-5-1210,SS7863187631,51.574444,-3.752778,Wales
4607,Swansea,28-5-1210,SS6509092673,51.616667,-3.95,Wales
4608,Swansea,29-5-1210,SS6509092673,51.616667,-3.95,Wales
4610,Haverford,31-5-1210,SM9531315435,51.8,-4.97,Wales
4613,Cross-on-the-Sea,3-6-1210,SN0040238715,52.010878,-4.909777,Wales
4614,Cross-on-the-Sea,4-6-1210,SN0040238715,52.010878,-4.909777,Wales
4615,Cross-on-the-Sea,5-6-1210,SN0040238715,52.010878,-4.909777,Wales
4616,Cross-on-the-Sea,6-6-1210,SN0040238715,52.010878,-4.909777,Wales
4617,Cross-on-the-Sea,7-6-1210,SN0040238715,52.010878,-4.909777,Wales
4618,Cross-on-the-Sea,8-6-1210,SN0040238715,52.010878,-4.909777,Wales
4619,Cross-on-the-Sea,9-6-1210,SN0040238715,52.010878,-4.909777,Wales
4620,Cross-on-the-Sea,10-6-1210,SN0040238715,52.010878,-4.909777,Wales
4621,Cross-on-the-Sea,11-6-1210,SN0040238715,52.010878,-4.909777,Wales
4622,Cross-on-the-Sea,12-6-1210,SN0040238715,52.010878,-4.909777,Wales
4623,Cross-on-the-Sea,13-6-1210,SN0040238715,52.010878,-4.909777,Wales
4624,Cross-on-the-Sea,14-6-1210,SN0040238715,52.010878,-4.909777,Wales
4625,Cross-on-the-Sea,15-6-1210,SN0040238715,52.010878,-4.909777,Wales
4626,Cross-on-the-Sea,16-6-1210,SN0040238715,52.010878,-4.909777,Wales
4630,Crook,20-6-1210,SL6037170674,52.229201,-6.975488,Republic of Ireland
4631,Crook,21-6-1210,SL6037170674,52.229201,-6.975488,Republic of Ireland
4632,Newbridge,21-6-1210,SL6372189067,52.396,-6.945,Republic of Ireland
4633,Thomastown,22-6-1210,SF5168904500,52.526667,-7.137222,Republic of Ireland
4634,Kilkenny,23-6-1210,SF4461518530,52.6477,-7.2561,Republic of Ireland
4635,Kilkenny,24-6-1210,SF4461518530,52.6477,-7.2561,Republic of Ireland
4636,Naas,24-6-1210,SF8882179038,53.217,-6.663,Republic of Ireland
4638,Naas,26-6-1210,SF8882179038,53.217,-6.663,Republic of Ireland
4640,Dublin,28-6-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4642,Dublin,30-6-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4643,Grenoge,30-6-1210,SA1987703994,53.395434,-7.720556,England
4645,Trim,2-7-1210,SA8262916873,53.552241,-6.793413,Republic of Ireland
4646,Trim,3-7-1210,SA8262916873,53.552241,-6.793413,Republic of Ireland
4647,Kells,4-7-1210,SA7844036694,53.7272,-6.8769,Republic of Ireland
4648,Kells,5-7-1210,SA7844036694,53.7272,-6.8769,Republic of Ireland
4650,Louth (Leinster),7-7-1210,SB0403146848,53.833333,-6.5,Republic of Ireland
4651,Kadelac,8-7-1210,SB1150065982,54.009,-6.4049,Republic of Ireland
4652,Carlingford,9-7-1210,SB2600568914,54.043177,-6.18683,Republic of Ireland
4653,Carlingford,10-7-1210,SB2600568914,54.043177,-6.18683,Republic of Ireland
4654,Carlingford,11-7-1210,SB2600568914,54.043177,-6.18683,Republic of Ireland
4655,Jordan de Sackville's Castle,12-7-1210,SB6504890939,54.26,-5.609,Republic of Ireland
4657,Rath (Downpatrick),14-7-1210,SB5929198150,54.322,-5.703,Northern Ireland
4659,Downpatrick,16-7-1210,SB5929198150,54.322,-5.703,Northern Ireland
4662,Carrickfergus,19-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4663,Carrickfergus,20-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4665,Carrickfergus,22-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4667,Carrickfergus,24-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4668,Carrickfergus,25-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4669,Carrickfergus,26-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4670,Carrickfergus,27-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4671,Carrickfergus,28-7-1210,NW5477742328,54.716,-5.809,Northern Ireland
4672,Holywood,29-7-1210,NW5197133559,54.636,-5.845,Northern Ireland
4674,Balimore,31-7-1210,NW6249114113,54.466667,-5.666667,Republic of Ireland
4676,Downpatrick,2-8-1210,SB5929198150,54.322,-5.703,Northern Ireland
4677,Downpatrick,3-8-1210,SB5929198150,54.322,-5.703,Northern Ireland
4678,Bannbridge,4-8-1210,NW2262303233,54.348953,-6.269975,Northern Ireland
4679,Carlingford,5-8-1210,SB2600568914,54.043177,-6.18683,Republic of Ireland
4682,Drogheda,8-8-1210,SB1308032967,53.714,-6.35,Republic of Ireland
4683,Drogheda,9-8-1210,SB1308032967,53.714,-6.35,Republic of Ireland
4684,Duleek,9-8-1210,SB0828126691,53.6551,-6.4166,Republic of Ireland
4685,Duleek,10-8-1210,SB0828126691,53.6551,-6.4166,Republic of Ireland
4686,Kells,10-8-1210,SA7844036694,53.7272,-6.8769,Republic of Ireland
4687,Kells,11-8-1210,SA7844036694,53.7272,-6.8769,Republic of Ireland
4688,Fowre,11-8-1210,SA5500633292,53.681799,-7.226834,Republic of Ireland
4689,Grenard,12-8-1210,SA3783445566,53.780002,-7.5000058,Republic of Ireland
4691,Rathwire,14-8-1210,SA5919414211,53.513729,-7.1428451,Republic of Ireland
4693,Castle-Bret,16-8-1210,SG1467486467,53.298099,-6.283609,Republic of Ireland
4695,Dublin,18-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4696,Dublin,19-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4697,Dublin,20-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4698,Dublin,21-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4699,Dublin,22-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4700,Dublin,23-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4701,Dublin,24-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4702,Dublin,25-8-1210,SG1614892169,53.35,-6.266667,Republic of Ireland
4703,Fishguard,26-8-1210,SM9549837502,51.9982,-4.98041,Wales
4704,Haverford,27-8-1210,SM9531315435,51.8,-4.97,Wales
4705,Kidwelly,27-8-1210,SN4079506663,51.736,-4.307,Wales
4706,Margam,28-8-1210,SS7863187631,51.574444,-3.752778,Wales
4708,Newport,30-8-1210,ST3080987638,51.583333,-3,Wales
4710,Bristol,1-9-1210,ST5833772855,51.453134,-2.6009817,England
4718,Marlborough,9-9-1210,SU1887169033,51.42,-1.73,England
4720,Marlborough,11-9-1210,SU1887169033,51.42,-1.73,England
4721,Devizes,11-9-1210,SU0051461547,51.353,-1.994,England
4722,Hinton,12-9-1210,ST4181012386,50.908,-2.829,England
4727,Bristol,17-9-1210,ST5833772855,51.453134,-2.6009817,England
4730,Bristol,20-9-1210,ST5833772855,51.453134,-2.6009817,England
4732,Bridgewater,22-9-1210,ST3060936994,51.128,-2.993,England
4733,Stogursey,23-9-1210,ST 20202 42495,51.1761,-3.1429,England
4736,Sock,26-9-1210,ST5140021300,50.989037,-2.6938015,England
4737,Sock,27-9-1210,ST5140021300,50.989037,-2.6938015,England
4738,Poorstock,27-9-1210,SY5167996215,50.7635,-2.6865,England
4741,Dorchester,30-9-1210,SY6900090600,50.714197,-2.4404469,England
4742,Corfe,1-10-1210,SY9604482091,50.6385,-2.0573,England
4744,Beer-Regis,3-10-1210,SY8464094923,50.7537,-2.2191,England
4745,"Gillingham, (Dorsetshire)",3-10-1210,ST8082926496,51.0375,-2.2748,England
4749,"Gillingham, (Dorsetshire)",7-10-1210,ST8082926496,51.0375,-2.2748,England
4751,Clarendon,9-10-1210,SU1820130173,51.0706,-1.7416,England
4752,Winchester,10-10-1210,SU4779329466,51.062549,-1.3193687,England
4755,Freemantle,13-10-1210,SU4041612627,50.9117,-1.4265,England
4756,Odiham,13-10-1210,SU7410151081,51.25409,-0.93957,England
4761,Windsor,18-10-1210,SU9683776912,51.482886,-0.60683638,England
4770,Tower of London,27-10-1210,TQ3360080600,51.508544,-0.076289153,England
4773,Hampstead,30-10-1210,SU4129265495,51.387,-1.408,England
4774,Marlborough,30-10-1210,SU1887169033,51.42,-1.73,England
4775,Marlborough,31-10-1210,SU1887169033,51.42,-1.73,England
4776,Melksham,1-11-1210,ST9049063558,51.371,-2.138,England
4786,Higham,11-11-1210,SP9661668452,52.3057,-0.5844,England
4787,King's-Cliffe,12-11-1210,TL0048197493,52.566,-0.519,England
4794,Salvata (Sauvey Castle),19-11-1210,SK7868005250,52.639301,-0.83871796,England
4795,Nottingham,20-11-1210,SK5700040000,52.954357,-1.1530111,England
4797,Nottingham,22-11-1210,SK5700040000,52.954357,-1.1530111,England
4798,Nottingham,23-11-1210,SK5700040000,52.954357,-1.1530111,England
4799,Haywood,24-11-1210,SK0009722493,52.799996,-2.0000023,England
4800,Nottingham,25-11-1210,SK5700040000,52.954357,-1.1530111,England
4801,Nottingham,26-11-1210,SK5700040000,52.954357,-1.1530111,England
4803,Nottingham,28-11-1210,SK5700040000,52.954357,-1.1530111,England
4804,Nottingham,29-11-1210,SK5700040000,52.954357,-1.1530111,England
4805,Nottingham,30-11-1210,SK5700040000,52.954357,-1.1530111,England
4807,Clipstone,2-12-1210,SK5977264026,53.17,-1.1073,England
4810,Lexington,5-12-1210,SK7224967091,53.196,-0.92,England
4811,Lexington,6-12-1210,SK7224967091,53.196,-0.92,England
4815,Hainton,10-12-1210,TF1814884641,53.345474,-0.22673302,England
4819,York,14-12-1210,SE6030051700,53.957883,-1.0825156,England
4823,Kirkham,18-12-1210,SE7383165807,54.082894,-0.87291954,England
4824,Craike,19-12-1210,SE5591170675,54.1289,-1.1459,England
4826,Craike,21-12-1210,SE5591170675,54.1289,-1.1459,England
4827,York,22-12-1210,SE6030051700,53.957883,-1.0825156,England
4829,York,24-12-1210,SE6030051700,53.957883,-1.0825156,England
4830,York,25-12-1210,SE6030051700,53.957883,-1.0825156,England
4831,York,26-12-1210,SE6030051700,53.957883,-1.0825156,England
4838,Nottingham,2-1-1211,SK5700040000,52.954357,-1.1530111,England
4839,Nottingham,3-1-1211,SK5700040000,52.954357,-1.1530111,England
4842,Nottingham,6-1-1211,SK5700040000,52.954357,-1.1530111,England
4843,Nottingham,7-1-1211,SK5700040000,52.954357,-1.1530111,England
4844,Newark-upon-Trent,8-1-1211,SK7987553872,53.076111,-0.809167,England
4845,Lincoln,9-1-1211,SK9746471804,53.234336,-0.54124564,England
4846,Kirton,10-1-1211,TF3052038474,52.92782,-0.05978,England
4849,Limber,13-1-1211,TA1337908564,53.561453,-0.28972143,England
4850,Lincoln,14-1-1211,SK9746471804,53.234336,-0.54124564,England
4852,Stamford,16-1-1211,TF0282607016,52.651142,-0.48146188,England
4853,Stamford,17-1-1211,TF0282607016,52.651142,-0.48146188,England
4854,Brampton,17-1-1211,TL2134570670,52.32073,-0.22107536,England
4855,Brampton,18-1-1211,TL2134570670,52.32073,-0.22107536,England
