id,date,location,month,year,month(no),time,OSGridRef,latitude ,longitude,Nation,Notes
3473,5,Westminster,march,1318,3,5-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3474,6,Westminster,march,1318,3,6-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3475,7,Westminster,march,1318,3,7-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3476,7,Byfleet,march,1318,3,7-3-1318,TQ0667061212,51.34,-0.47,England,
3477,8,Byfleet,march,1318,3,8-3-1318,TQ0667061212,51.34,-0.47,England,
3478,11,Byfleet,march,1318,3,11-3-1318,TQ0667061212,51.34,-0.47,England,
3479,12,Westminster,march,1318,3,12-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3480,13,Westminster,march,1318,3,13-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3481,14,Westminster,march,1318,3,14-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3482,15,Westminster,march,1318,3,15-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3483,16,Westminster,march,1318,3,16-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3484,17,Westminster,march,1318,3,17-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3485,18,Westminster,march,1318,3,18-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3486,19,Westminster,march,1318,3,19-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3487,20,Westminster,march,1318,3,20-3-1318,TQ3016079670,51.500988,-0.12617168,England,
3488,23,Hadley,march,1318,3,23-3-1318,TQ2462896112,51.65,-0.2,England,
3489,24,Hadley,march,1318,3,24-3-1318,TQ2462896112,51.65,-0.2,England,
3490,25,Clare,march,1318,3,25-3-1318,TL7692745476,52.079366,0.58051014,England,
3491,26,Clare,march,1318,3,26-3-1318,TL7692745476,52.079366,0.58051014,England,
3492,27,Hadley,march,1318,3,27-3-1318,TQ2462896112,51.65,-0.2,England,
3493,28,Hadley,march,1318,3,28-3-1318,TQ2462896112,51.65,-0.2,England,
3494,29,Hadley,march,1318,3,29-3-1318,TQ2462896112,51.65,-0.2,England,
3495,30,Hadley,march,1318,3,30-3-1318,TQ2462896112,51.65,-0.2,England,
3496,30,Clare,march,1318,3,30-3-1318,TL7692745476,52.079366,0.58051014,England,
3497,30,Thundersly,march,1318,3,30-3-1318,TQ7959288859,51.57,0.59,England,Appears as Thunderly
3498,31,Hadley,march,1318,3,31-3-1318,TQ2462896112,51.65,-0.2,England,
3499,1,Hadley,april,1318,4,1-4-1318,TQ2462896112,51.65,-0.2,England,
3500,3,Westminster,april,1318,4,3-4-1318,TQ3016079670,51.500988,-0.12617168,England,
3501,4,Westminster,april,1318,4,4-4-1318,TQ3016079670,51.500988,-0.12617168,England,
3502,4,Mortlake,april,1318,4,4-4-1318,TQ2066775487,51.4655,-0.2643,England,
3503,5,Mortlake,april,1318,4,5-4-1318,TQ2066775487,51.4655,-0.2643,England,
3504,6,Mortlake,april,1318,4,6-4-1318,TQ2066775487,51.4655,-0.2643,England,
3505,7,Mortlake,april,1318,4,7-4-1318,TQ2066775487,51.4655,-0.2643,England,
3506,8,Mortlake,april,1318,4,8-4-1318,TQ2066775487,51.4655,-0.2643,England,
3507,9,Mortlake,april,1318,4,9-4-1318,TQ2066775487,51.4655,-0.2643,England,
3508,10,Sheen,april,1318,4,10-4-1318,TQ2055375318,51.464,-0.266,England,Appears as Shene
3509,10,Mortlake,april,1318,4,10-4-1318,TQ2066775487,51.4655,-0.2643,England,
3510,11,Byfleet,april,1318,4,11-4-1318,TQ0667061212,51.34,-0.47,England,
3511,11,Sheen,april,1318,4,11-4-1318,TQ2055375318,51.464,-0.266,England,Appears as Shene
3512,12,Mortlake,april,1318,4,12-4-1318,TQ2066775487,51.4655,-0.2643,England,
3513,13,Mortlake,april,1318,4,13-4-1318,TQ2066775487,51.4655,-0.2643,England,
3514,14,Windsor,april,1318,4,14-4-1318,SU9702176966,51.483333,-0.604167,England,
3515,15,Windsor,april,1318,4,15-4-1318,SU9702176966,51.483333,-0.604167,England,
3516,16,Windsor,april,1318,4,16-4-1318,SU9702176966,51.483333,-0.604167,England,
3517,17,Windsor,april,1318,4,17-4-1318,SU9702176966,51.483333,-0.604167,England,
3518,18,Windsor,april,1318,4,18-4-1318,SU9702176966,51.483333,-0.604167,England,
3519,19,Windsor,april,1318,4,19-4-1318,SU9702176966,51.483333,-0.604167,England,
3520,20,Windsor,april,1318,4,20-4-1318,SU9702176966,51.483333,-0.604167,England,
3521,21,Windsor,april,1318,4,21-4-1318,SU9702176966,51.483333,-0.604167,England,
3522,22,Windsor,april,1318,4,22-4-1318,SU9702176966,51.483333,-0.604167,England,
3523,23,Wallingford,april,1318,4,23-4-1318,SU6070289269,51.599,-1.125,England,
3524,24,Wallingford,april,1318,4,24-4-1318,SU6070289269,51.599,-1.125,England,
3525,25,Wallingford,april,1318,4,25-4-1318,SU6070289269,51.599,-1.125,England,
3526,26,Wallingford,april,1318,4,26-4-1318,SU6070289269,51.599,-1.125,England,
3527,27,Wallingford,april,1318,4,27-4-1318,SU6070289269,51.599,-1.125,England,
3528,28,Windsor,april,1318,4,28-4-1318,SU9702176966,51.483333,-0.604167,England,
3529,30,Wallingford,april,1318,4,30-4-1318,SU6070289269,51.599,-1.125,England,
3530,1,Wallingford,may,1318,5,1-5-1318,SU6070289269,51.599,-1.125,England,
3531,1,Whitchurch,may,1318,5,1-5-1318,SJ5414641581,52.96961,-2.6842182,England,
3532,2,Whitchurch,may,1318,5,2-5-1318,SJ5414641581,52.96961,-2.6842182,England,
3533,3,Whitchurch,may,1318,5,3-5-1318,SJ5414641581,52.96961,-2.6842182,England,
3534,4,Whitchurch,may,1318,5,4-5-1318,SJ5414641581,52.96961,-2.6842182,England,
3535,6,Windsor,may,1318,5,6-5-1318,SU9702176966,51.483333,-0.604167,England,
3536,7,Windsor,may,1318,5,7-5-1318,SU9702176966,51.483333,-0.604167,England,
3537,8,Windsor,may,1318,5,8-5-1318,SU9702176966,51.483333,-0.604167,England,
3538,9,Windsor,may,1318,5,9-5-1318,SU9702176966,51.483333,-0.604167,England,
3539,10,Windsor,may,1318,5,10-5-1318,SU9702176966,51.483333,-0.604167,England,
3540,11,Windsor,may,1318,5,11-5-1318,SU9702176966,51.483333,-0.604167,England,
3541,12,Windsor,may,1318,5,12-5-1318,SU9702176966,51.483333,-0.604167,England,
3542,13,Windsor,may,1318,5,13-5-1318,SU9702176966,51.483333,-0.604167,England,
3543,14,Windsor,may,1318,5,14-5-1318,SU9702176966,51.483333,-0.604167,England,
3544,14,Westminster,may,1318,5,14-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3545,15,Westminster,may,1318,5,15-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3546,16,Westminster,may,1318,5,16-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3547,17,Westminster,may,1318,5,17-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3548,18,Westminster,may,1318,5,18-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3549,19,Westminster,may,1318,5,19-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3550,20,Westminster,may,1318,5,20-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3551,21,Westminster,may,1318,5,21-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3552,22,Westminster,may,1318,5,22-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3553,23,Westminster,may,1318,5,23-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3554,24,Westminster,may,1318,5,24-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3555,25,Westminster,may,1318,5,25-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3556,26,Westminster,may,1318,5,26-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3557,27,Westminster,may,1318,5,27-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3558,28,Westminster,may,1318,5,28-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3559,29,Westminster,may,1318,5,29-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3560,30,Westminster,may,1318,5,30-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3561,31,Westminster,may,1318,5,31-5-1318,TQ3016079670,51.500988,-0.12617168,England,
3562,1,Westminster,june,1318,6,1-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3563,2,Westminster,june,1318,6,2-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3564,3,Westminster,june,1318,6,3-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3565,4,Westminster,june,1318,6,4-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3566,5,Westminster,june,1318,6,5-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3567,6,Westminster,june,1318,6,6-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3568,7,Westminster,june,1318,6,7-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3569,8,Westminster,june,1318,6,8-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3570,9,Westminster,june,1318,6,9-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3571,10,Westminster,june,1318,6,10-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3572,11,Westminster,june,1318,6,11-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3573,12,Westminster,june,1318,6,12-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3574,14,Westminster,june,1318,6,14-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3575,15,Westminster,june,1318,6,15-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3576,16,Westminster,june,1318,6,16-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3577,16,Fulmer,june,1318,6,16-6-1318,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
3578,17,Fulmer,june,1318,6,17-6-1318,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
3579,18,Westminster,june,1318,6,18-6-1318,TQ3016079670,51.500988,-0.12617168,England,
3580,20,Fulmer,june,1318,6,20-6-1318,SU9965385452,51.559158,-0.56387638,England,Appears as Fulmere
3581,21,Woodstock,june,1318,6,21-6-1318,SP4459916464,51.845,-1.354,England,
3582,22,Woodstock,june,1318,6,22-6-1318,SP4459916464,51.845,-1.354,England,
3583,23,Woodstock,june,1318,6,23-6-1318,SP4459916464,51.845,-1.354,England,
3584,24,Woodstock,june,1318,6,24-6-1318,SP4459916464,51.845,-1.354,England,
3585,25,Woodstock,june,1318,6,25-6-1318,SP4459916464,51.845,-1.354,England,
3586,26,Woodstock,june,1318,6,26-6-1318,SP4459916464,51.845,-1.354,England,
3587,28,Woodstock,june,1318,6,28-6-1318,SP4459916464,51.845,-1.354,England,
3588,29,Brackley,june,1318,6,29-6-1318,SP5861537409,52.032,-1.147,England,
3589,1,Northampton,july,1318,7,1-7-1318,SP7549060562,52.238083,-0.89592755,England,
3590,2,Northampton,july,1318,7,2-7-1318,SP7549060562,52.238083,-0.89592755,England,
3591,3,Northampton,july,1318,7,3-7-1318,SP7549060562,52.238083,-0.89592755,England,
3592,4,Northampton,july,1318,7,4-7-1318,SP7549060562,52.238083,-0.89592755,England,
3593,5,Northampton,july,1318,7,5-7-1318,SP7549060562,52.238083,-0.89592755,England,
3594,6,Northampton,july,1318,7,6-7-1318,SP7549060562,52.238083,-0.89592755,England,
3595,7,Northampton,july,1318,7,7-7-1318,SP7549060562,52.238083,-0.89592755,England,
3596,8,Northampton,july,1318,7,8-7-1318,SP7549060562,52.238083,-0.89592755,England,
3597,9,Northampton,july,1318,7,9-7-1318,SP7549060562,52.238083,-0.89592755,England,
3598,10,Northampton,july,1318,7,10-7-1318,SP7549060562,52.238083,-0.89592755,England,
3599,11,Northampton,july,1318,7,11-7-1318,SP7549060562,52.238083,-0.89592755,England,
3600,12,Northampton,july,1318,7,12-7-1318,SP7549060562,52.238083,-0.89592755,England,
3601,13,Northampton,july,1318,7,13-7-1318,SP7549060562,52.238083,-0.89592755,England,
3602,14,Northampton,july,1318,7,14-7-1318,SP7549060562,52.238083,-0.89592755,England,
3603,15,Northampton,july,1318,7,15-7-1318,SP7549060562,52.238083,-0.89592755,England,
3604,16,Northampton,july,1318,7,16-7-1318,SP7549060562,52.238083,-0.89592755,England,
3605,17,Northampton,july,1318,7,17-7-1318,SP7549060562,52.238083,-0.89592755,England,
3606,18,Northampton,july,1318,7,18-7-1318,SP7549060562,52.238083,-0.89592755,England,
3607,19,Northampton,july,1318,7,19-7-1318,SP7549060562,52.238083,-0.89592755,England,
3608,20,Northampton,july,1318,7,20-7-1318,SP7549060562,52.238083,-0.89592755,England,
3609,21,Northampton,july,1318,7,21-7-1318,SP7549060562,52.238083,-0.89592755,England,
3610,22,Northampton,july,1318,7,22-7-1318,SP7549060562,52.238083,-0.89592755,England,
3611,23,Woodstock,july,1318,7,23-7-1318,SP4459916464,51.845,-1.354,England,
3612,24,Woodstock,july,1318,7,24-7-1318,SP4459916464,51.845,-1.354,England,
3613,25,Woodstock,july,1318,7,25-7-1318,SP4459916464,51.845,-1.354,England,
3614,26,Woodstock,july,1318,7,26-7-1318,SP4459916464,51.845,-1.354,England,
3615,27,Woodstock,july,1318,7,27-7-1318,SP4459916464,51.845,-1.354,England,
3616,28,Northampton,july,1318,7,28-7-1318,SP7549060562,52.238083,-0.89592755,England,
3617,29,Northampton,july,1318,7,29-7-1318,SP7549060562,52.238083,-0.89592755,England,
3618,30,Northampton,july,1318,7,30-7-1318,SP7549060562,52.238083,-0.89592755,England,
3619,31,Northampton,july,1318,7,31-7-1318,SP7549060562,52.238083,-0.89592755,England,
3620,1,Northampton,august,1318,8,1-8-1318,SP7549060562,52.238083,-0.89592755,England,
3621,2,Northampton,august,1318,8,2-8-1318,SP7549060562,52.238083,-0.89592755,England,
3622,3,Northampton,august,1318,8,3-8-1318,SP7549060562,52.238083,-0.89592755,England,
3623,5,Leicester,august,1318,8,5-8-1318,SK5875204306,52.633333,-1.133333,England,
3624,6,Nottingham,august,1318,8,6-8-1318,SK5700040000,52.954357,-1.1530111,England,
3625,7,Loughborough,august,1318,8,7-8-1318,SK5376019508,52.7705,-1.2046,England,Appears as Lughtborough
3626,8,Leek,august,1318,8,8-8-1318,SJ9853156757,53.108,-2.0234,England,
3627,9,Leek,august,1318,8,9-8-1318,SJ9853156757,53.108,-2.0234,England,
3628,10,Leek,august,1318,8,10-8-1318,SJ9853156757,53.108,-2.0234,England,
3629,11,Nottingham,august,1318,8,11-8-1318,SK5700040000,52.954357,-1.1530111,England,
3630,12,Nottingham,august,1318,8,12-8-1318,SK5700040000,52.954357,-1.1530111,England,
3631,13,Nottingham,august,1318,8,13-8-1318,SK5700040000,52.954357,-1.1530111,England,
3632,14,Nottingham,august,1318,8,14-8-1318,SK5700040000,52.954357,-1.1530111,England,
3633,15,Nottingham,august,1318,8,15-8-1318,SK5700040000,52.954357,-1.1530111,England,
3634,16,Nottingham,august,1318,8,16-8-1318,SK5700040000,52.954357,-1.1530111,England,
3635,17,Nottingham,august,1318,8,17-8-1318,SK5700040000,52.954357,-1.1530111,England,
3636,18,Clipstone,august,1318,8,18-8-1318,SK5977264026,53.17,-1.1073,England,
3637,20,Clipstone,august,1318,8,20-8-1318,SK5977264026,53.17,-1.1073,England,
3638,22,Nottingham,august,1318,8,22-8-1318,SK5700040000,52.954357,-1.1530111,England,
3639,23,Nottingham,august,1318,8,23-8-1318,SK5700040000,52.954357,-1.1530111,England,
3640,24,Nottingham,august,1318,8,24-8-1318,SK5700040000,52.954357,-1.1530111,England,
3641,25,Nottingham,august,1318,8,25-8-1318,SK5700040000,52.954357,-1.1530111,England,
3642,26,Nottingham,august,1318,8,26-8-1318,SK5700040000,52.954357,-1.1530111,England,
3643,27,Clipstone,august,1318,8,27-8-1318,SK5977264026,53.17,-1.1073,England,
3644,28,Clipstone,august,1318,8,28-8-1318,SK5977264026,53.17,-1.1073,England,
3645,29,Clipstone,august,1318,8,29-8-1318,SK5977264026,53.17,-1.1073,England,
3646,1,Clipstone,september,1318,9,1-9-1318,SK5977264026,53.17,-1.1073,England,
3647,2,Clipstone,september,1318,9,2-9-1318,SK5977264026,53.17,-1.1073,England,
3648,3,Clipstone,september,1318,9,3-9-1318,SK5977264026,53.17,-1.1073,England,
3649,4,Clipstone,september,1318,9,4-9-1318,SK5977264026,53.17,-1.1073,England,
3650,5,Clipstone,september,1318,9,5-9-1318,SK5977264026,53.17,-1.1073,England,
3651,6,Clipstone,september,1318,9,6-9-1318,SK5977264026,53.17,-1.1073,England,
3652,7,Clipstone,september,1318,9,7-9-1318,SK5977264026,53.17,-1.1073,England,
3653,8,Clipstone,september,1318,9,8-9-1318,SK5977264026,53.17,-1.1073,England,
3654,9,Clipstone,september,1318,9,9-9-1318,SK5977264026,53.17,-1.1073,England,
3655,10,Clipstone,september,1318,9,10-9-1318,SK5977264026,53.17,-1.1073,England,
3656,11,Clipstone,september,1318,9,11-9-1318,SK5977264026,53.17,-1.1073,England,
3657,12,Clipstone,september,1318,9,12-9-1318,SK5977264026,53.17,-1.1073,England,
3658,13,Clipstone,september,1318,9,13-9-1318,SK5977264026,53.17,-1.1073,England,
3659,14,Clipstone,september,1318,9,14-9-1318,SK5977264026,53.17,-1.1073,England,
3660,15,Clipstone,september,1318,9,15-9-1318,SK5977264026,53.17,-1.1073,England,
3661,16,Blyth,september,1318,9,16-9-1318,NZ3109081399,55.126,-1.514,England,
3662,20,York,september,1318,9,20-9-1318,SE6030051700,53.957883,-1.0825156,England,
3663,21,York,september,1318,9,21-9-1318,SE6030051700,53.957883,-1.0825156,England,
3664,22,York,september,1318,9,22-9-1318,SE6030051700,53.957883,-1.0825156,England,
3665,23,York,september,1318,9,23-9-1318,SE6030051700,53.957883,-1.0825156,England,
3666,24,York,september,1318,9,24-9-1318,SE6030051700,53.957883,-1.0825156,England,
3667,25,York,september,1318,9,25-9-1318,SE6030051700,53.957883,-1.0825156,England,
3668,26,York,september,1318,9,26-9-1318,SE6030051700,53.957883,-1.0825156,England,
3669,27,York,september,1318,9,27-9-1318,SE6030051700,53.957883,-1.0825156,England,
3670,28,York,september,1318,9,28-9-1318,SE6030051700,53.957883,-1.0825156,England,
3671,29,York,september,1318,9,29-9-1318,SE6030051700,53.957883,-1.0825156,England,
3672,30,York,september,1318,9,30-9-1318,SE6030051700,53.957883,-1.0825156,England,
3673,1,York,october,1318,10,1-10-1318,SE6030051700,53.957883,-1.0825156,England,
3674,2,York,october,1318,10,2-10-1318,SE6030051700,53.957883,-1.0825156,England,
3675,3,York,october,1318,10,3-10-1318,SE6030051700,53.957883,-1.0825156,England,
3676,4,York,october,1318,10,4-10-1318,SE6030051700,53.957883,-1.0825156,England,
3677,5,York,october,1318,10,5-10-1318,SE6030051700,53.957883,-1.0825156,England,
3678,6,York,october,1318,10,6-10-1318,SE6030051700,53.957883,-1.0825156,England,
3679,7,York,october,1318,10,7-10-1318,SE6030051700,53.957883,-1.0825156,England,
3680,8,York,october,1318,10,8-10-1318,SE6030051700,53.957883,-1.0825156,England,
3681,9,York,october,1318,10,9-10-1318,SE6030051700,53.957883,-1.0825156,England,
3682,10,Burstwick,october,1318,10,10-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3683,11,Skeffling,october,1318,10,11-10-1318,TA3716519440,53.653476,0.073939,England,Appears as Wynsete
3684,13,Burstwick,october,1318,10,13-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3685,14,Burstwick,october,1318,10,14-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3686,15,Burstwick,october,1318,10,15-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3687,16,York,october,1318,10,16-10-1318,SE6030051700,53.957883,-1.0825156,England,
3688,16,Burstwick,october,1318,10,16-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3689,17,Burstwick,october,1318,10,17-10-1318,TA2271828039,53.734309,-0.141121,England,Appears as Brustwick
3690,18,York,october,1318,10,18-10-1318,SE6030051700,53.957883,-1.0825156,England,
3691,19,Howdenshire Wapentake,october,1318,10,19-10-1318,SE7826127498,53.738,-0.815,England,Appears as Sandhalle
3692,20,York,october,1318,10,20-10-1318,SE6030051700,53.957883,-1.0825156,England,
3693,22,York,october,1318,10,22-10-1318,SE6030051700,53.957883,-1.0825156,England,
3694,23,York,october,1318,10,23-10-1318,SE6030051700,53.957883,-1.0825156,England,
3695,24,York,october,1318,10,24-10-1318,SE6030051700,53.957883,-1.0825156,England,
3696,25,York,october,1318,10,25-10-1318,SE6030051700,53.957883,-1.0825156,England,
3697,26,York,october,1318,10,26-10-1318,SE6030051700,53.957883,-1.0825156,England,
3698,27,York,october,1318,10,27-10-1318,SE6030051700,53.957883,-1.0825156,England,
3699,28,York,october,1318,10,28-10-1318,SE6030051700,53.957883,-1.0825156,England,
3700,29,York,october,1318,10,29-10-1318,SE6030051700,53.957883,-1.0825156,England,
3701,30,York,october,1318,10,30-10-1318,SE6030051700,53.957883,-1.0825156,England,
3702,31,York,october,1318,10,31-10-1318,SE6030051700,53.957883,-1.0825156,England,
3703,1,York,november,1318,11,1-11-1318,SE6030051700,53.957883,-1.0825156,England,
3704,2,York,november,1318,11,2-11-1318,SE6030051700,53.957883,-1.0825156,England,
3705,3,York,november,1318,11,3-11-1318,SE6030051700,53.957883,-1.0825156,England,
3706,4,York,november,1318,11,4-11-1318,SE6030051700,53.957883,-1.0825156,England,
